hmin,smin,vmin,F1 Score
42,160,56,0.037037037037037035
42,160,59,0.018691588785046728
42,160,62,0.018691588785046728
42,160,65,0.018691588785046728
42,160,68,0.018867924528301886
42,160,71,0.03773584905660377
42,160,74,0.019047619047619046
42,160,77,0.019047619047619046
42,160,80,0.019047619047619046
42,160,83,0.019047619047619046
42,160,86,0.03773584905660377
42,160,89,0.03773584905660377
42,160,92,0.03773584905660377
42,160,95,0.019047619047619046
42,160,98,0.019047619047619046
42,160,101,0.03773584905660377
42,160,104,0.019047619047619046
42,160,107,0.019047619047619046
42,160,110,0.019047619047619046
42,160,113,0.019047619047619046
42,160,116,0.01923076923076923
42,160,119,0
45,100,50,0.2689075630252101
45,100,53,0.2833333333333334
45,100,56,0.2833333333333334
45,100,59,0.3114754098360656
45,100,62,0.33870967741935487
45,100,65,0.3114754098360656
45,100,68,0.2975206611570248
45,100,71,0.3114754098360656
45,100,74,0.2975206611570248
45,100,77,0.3114754098360656
45,100,80,0.2975206611570248
45,100,83,0.3114754098360656
45,100,86,0.2975206611570248
45,100,89,0.2833333333333334
45,100,92,0.2833333333333334
45,100,95,0.23931623931623933
45,100,98,0.23931623931623933
45,100,101,0.2542372881355932
45,100,104,0.20869565217391306
45,100,107,0.19298245614035087
45,100,110,0.17699115044247787
45,100,113,0.16071428571428573
45,100,116,0.16071428571428573
45,100,119,0.12727272727272726
45,103,50,0.23931623931623933
45,103,53,0.23931623931623933
45,103,56,0.23931623931623933
45,103,59,0.23931623931623933
45,103,62,0.23931623931623933
45,103,65,0.2689075630252101
45,103,68,0.2689075630252101
45,103,71,0.2689075630252101
45,103,74,0.2833333333333334
45,103,77,0.2689075630252101
45,103,80,0.2833333333333334
45,103,83,0.2689075630252101
45,103,86,0.2689075630252101
45,103,89,0.2689075630252101
45,103,92,0.23931623931623933
45,103,95,0.20869565217391306
45,103,98,0.20869565217391306
45,103,101,0.19298245614035087
45,103,104,0.17699115044247787
45,103,107,0.17699115044247787
45,103,110,0.16071428571428573
45,103,113,0.14414414414414414
45,103,116,0.14414414414414414
45,103,119,0.12727272727272726
45,106,50,0.23931623931623933
45,106,53,0.2542372881355932
45,106,56,0.2542372881355932
45,106,59,0.23931623931623933
45,106,62,0.23931623931623933
45,106,65,0.2833333333333334
45,106,68,0.2833333333333334
45,106,71,0.2833333333333334
45,106,74,0.2833333333333334
45,106,77,0.2542372881355932
45,106,80,0.22413793103448276
45,106,83,0.22413793103448276
45,106,86,0.23931623931623933
45,106,89,0.23931623931623933
45,106,92,0.22413793103448276
45,106,95,0.17699115044247787
45,106,98,0.17699115044247787
45,106,101,0.17699115044247787
45,106,104,0.16071428571428573
45,106,107,0.14414414414414414
45,106,110,0.14414414414414414
45,106,113,0.12727272727272726
45,106,116,0.12727272727272726
45,106,119,0.11009174311926606
45,109,50,0.19298245614035087
45,109,53,0.17699115044247787
45,109,56,0.17699115044247787
45,109,59,0.19298245614035087
45,109,62,0.20869565217391306
45,109,65,0.23931623931623933
45,109,68,0.22413793103448276
45,109,71,0.23931623931623933
45,109,74,0.20869565217391306
45,109,77,0.19298245614035087
45,109,80,0.19298245614035087
45,109,83,0.19298245614035087
45,109,86,0.19298245614035087
45,109,89,0.19298245614035087
45,109,92,0.16071428571428573
45,109,95,0.16071428571428573
45,109,98,0.16071428571428573
45,109,101,0.16071428571428573
45,109,104,0.16071428571428573
45,109,107,0.14414414414414414
45,109,110,0.12727272727272726
45,109,113,0.11009174311926606
45,109,116,0.09259259259259259
45,109,119,0.09259259259259259
45,112,50,0.14414414414414414
45,112,53,0.16071428571428573
45,112,56,0.16071428571428573
45,112,59,0.16071428571428573
45,112,62,0.16071428571428573
45,112,65,0.17699115044247787
45,112,68,0.17699115044247787
45,112,71,0.17699115044247787
45,112,74,0.16071428571428573
45,112,77,0.14414414414414414
45,112,80,0.16071428571428573
45,112,83,0.12727272727272726
45,112,86,0.16071428571428573
45,112,89,0.14414414414414414
45,112,92,0.14414414414414414
45,112,95,0.12727272727272726
45,112,98,0.12727272727272726
45,112,101,0.14414414414414414
45,112,104,0.12727272727272726
45,112,107,0.12727272727272726
45,112,110,0.12727272727272726
45,112,113,0.11009174311926606
45,112,116,0.12727272727272726
45,112,119,0.09259259259259259
45,115,50,0.12727272727272726
45,115,53,0.12727272727272726
45,115,56,0.14414414414414414
45,115,59,0.14414414414414414
45,115,62,0.14414414414414414
45,115,65,0.16071428571428573
45,115,68,0.16071428571428573
45,115,71,0.16071428571428573
45,115,74,0.17699115044247787
45,115,77,0.12727272727272726
45,115,80,0.14414414414414414
45,115,83,0.14414414414414414
45,115,86,0.14414414414414414
45,115,89,0.16071428571428573
45,115,92,0.14414414414414414
45,115,95,0.12727272727272726
45,115,98,0.12727272727272726
45,115,101,0.14414414414414414
45,115,104,0.12727272727272726
45,115,107,0.12727272727272726
45,115,110,0.12727272727272726
45,115,113,0.11009174311926606
45,115,116,0.11009174311926606
45,115,119,0.09259259259259259
45,118,50,0.12727272727272726
45,118,53,0.14414414414414414
45,118,56,0.14414414414414414
45,118,59,0.14414414414414414
45,118,62,0.14414414414414414
45,118,65,0.14414414414414414
45,118,68,0.14414414414414414
45,118,71,0.14414414414414414
45,118,74,0.12727272727272726
45,118,77,0.11009174311926606
45,118,80,0.11009174311926606
45,118,83,0.11009174311926606
45,118,86,0.12727272727272726
45,118,89,0.14414414414414414
45,118,92,0.14414414414414414
45,118,95,0.12727272727272726
45,118,98,0.12727272727272726
45,118,101,0.14414414414414414
45,118,104,0.12727272727272726
45,118,107,0.12727272727272726
45,118,110,0.12727272727272726
45,118,113,0.11009174311926606
45,118,116,0.11009174311926606
45,118,119,0.09259259259259259
45,121,50,0.09259259259259259
45,121,53,0.11009174311926606
45,121,56,0.11009174311926606
45,121,59,0.11009174311926606
45,121,62,0.11009174311926606
45,121,65,0.11009174311926606
45,121,68,0.11009174311926606
45,121,71,0.11009174311926606
45,121,74,0.11009174311926606
45,121,77,0.09259259259259259
45,121,80,0.09259259259259259
45,121,83,0.09259259259259259
45,121,86,0.11009174311926606
45,121,89,0.12727272727272726
45,121,92,0.12727272727272726
45,121,95,0.11009174311926606
45,121,98,0.11009174311926606
45,121,101,0.12727272727272726
45,121,104,0.11009174311926606
45,121,107,0.11009174311926606
45,121,110,0.11009174311926606
45,121,113,0.09259259259259259
45,121,116,0.07476635514018691
45,121,119,0.07476635514018691
45,124,50,0.11009174311926606
45,124,53,0.12727272727272726
45,124,56,0.12727272727272726
45,124,59,0.12727272727272726
45,124,62,0.12727272727272726
45,124,65,0.12727272727272726
45,124,68,0.12727272727272726
45,124,71,0.12727272727272726
45,124,74,0.12727272727272726
45,124,77,0.09259259259259259
45,124,80,0.09259259259259259
45,124,83,0.09259259259259259
45,124,86,0.11009174311926606
45,124,89,0.12727272727272726
45,124,92,0.12727272727272726
45,124,95,0.11009174311926606
45,124,98,0.11009174311926606
45,124,101,0.12727272727272726
45,124,104,0.09259259259259259
45,124,107,0.11009174311926606
45,124,110,0.09259259259259259
45,124,113,0.09259259259259259
45,124,116,0.07476635514018691
45,124,119,0.07476635514018691
45,127,50,0.09259259259259259
45,127,53,0.11009174311926606
45,127,56,0.11009174311926606
45,127,59,0.11009174311926606
45,127,62,0.11009174311926606
45,127,65,0.11009174311926606
45,127,68,0.11009174311926606
45,127,71,0.11009174311926606
45,127,74,0.11009174311926606
45,127,77,0.09259259259259259
45,127,80,0.09259259259259259
45,127,83,0.09259259259259259
45,127,86,0.11009174311926606
45,127,89,0.11009174311926606
45,127,92,0.11009174311926606
45,127,95,0.09259259259259259
45,127,98,0.09259259259259259
45,127,101,0.11009174311926606
45,127,104,0.09259259259259259
45,127,107,0.09259259259259259
45,127,110,0.07476635514018691
45,127,113,0.07476635514018691
45,127,116,0.07476635514018691
45,127,119,0.07476635514018691
45,130,50,0.09174311926605504
45,130,53,0.1090909090909091
45,130,56,0.1090909090909091
45,130,59,0.1090909090909091
45,130,62,0.1090909090909091
45,130,65,0.1090909090909091
45,130,68,0.1090909090909091
45,130,71,0.1090909090909091
45,130,74,0.1090909090909091
45,130,77,0.09174311926605504
45,130,80,0.09174311926605504
45,130,83,0.09174311926605504
45,130,86,0.1090909090909091
45,130,89,0.1090909090909091
45,130,92,0.1090909090909091
45,130,95,0.09174311926605504
45,130,98,0.09174311926605504
45,130,101,0.1090909090909091
45,130,104,0.09174311926605504
45,130,107,0.07407407407407407
45,130,110,0.07407407407407407
45,130,113,0.07407407407407407
45,130,116,0.07407407407407407
45,130,119,0.07407407407407407
45,133,50,0.09259259259259259
45,133,53,0.11009174311926606
45,133,56,0.11009174311926606
45,133,59,0.11009174311926606
45,133,62,0.11009174311926606
45,133,65,0.11009174311926606
45,133,68,0.11009174311926606
45,133,71,0.11009174311926606
45,133,74,0.11009174311926606
45,133,77,0.11009174311926606
45,133,80,0.09259259259259259
45,133,83,0.09259259259259259
45,133,86,0.11009174311926606
45,133,89,0.11009174311926606
45,133,92,0.11009174311926606
45,133,95,0.09259259259259259
45,133,98,0.09259259259259259
45,133,101,0.11009174311926606
45,133,104,0.09259259259259259
45,133,107,0.07476635514018691
45,133,110,0.07476635514018691
45,133,113,0.07476635514018691
45,133,116,0.07476635514018691
45,133,119,0.07476635514018691
45,136,50,0.07476635514018691
45,136,53,0.07476635514018691
45,136,56,0.07476635514018691
45,136,59,0.07476635514018691
45,136,62,0.07476635514018691
45,136,65,0.09259259259259259
45,136,68,0.09259259259259259
45,136,71,0.09259259259259259
45,136,74,0.09259259259259259
45,136,77,0.07476635514018691
45,136,80,0.07476635514018691
45,136,83,0.07476635514018691
45,136,86,0.09259259259259259
45,136,89,0.09259259259259259
45,136,92,0.09259259259259259
45,136,95,0.07476635514018691
45,136,98,0.07476635514018691
45,136,101,0.09259259259259259
45,136,104,0.07476635514018691
45,136,107,0.05660377358490566
45,136,110,0.05660377358490566
45,136,113,0.05660377358490566
45,136,116,0.03809523809523809
45,136,119,0.05660377358490566
45,139,50,0.07476635514018691
45,139,53,0.07476635514018691
45,139,56,0.07476635514018691
45,139,59,0.07476635514018691
45,139,62,0.07476635514018691
45,139,65,0.09259259259259259
45,139,68,0.09259259259259259
45,139,71,0.09259259259259259
45,139,74,0.09259259259259259
45,139,77,0.07476635514018691
45,139,80,0.07476635514018691
45,139,83,0.07476635514018691
45,139,86,0.09259259259259259
45,139,89,0.09259259259259259
45,139,92,0.09259259259259259
45,139,95,0.07476635514018691
45,139,98,0.07476635514018691
45,139,101,0.09259259259259259
45,139,104,0.07476635514018691
45,139,107,0.05660377358490566
45,139,110,0.05660377358490566
45,139,113,0.05660377358490566
45,139,116,0.03809523809523809
45,139,119,0.03809523809523809
45,142,50,0.07476635514018691
45,142,53,0.07476635514018691
45,142,56,0.09259259259259259
45,142,59,0.09259259259259259
45,142,62,0.07476635514018691
45,142,65,0.09259259259259259
45,142,68,0.09259259259259259
45,142,71,0.09259259259259259
45,142,74,0.09259259259259259
45,142,77,0.07476635514018691
45,142,80,0.07476635514018691
45,142,83,0.07476635514018691
45,142,86,0.09259259259259259
45,142,89,0.09259259259259259
45,142,92,0.09259259259259259
45,142,95,0.07476635514018691
45,142,98,0.07476635514018691
45,142,101,0.09259259259259259
45,142,104,0.07476635514018691
45,142,107,0.05660377358490566
45,142,110,0.05660377358490566
45,142,113,0.05660377358490566
45,142,116,0.03809523809523809
45,142,119,0.03809523809523809
45,145,50,0.07476635514018691
45,145,53,0.07476635514018691
45,145,56,0.07476635514018691
45,145,59,0.09259259259259259
45,145,62,0.07476635514018691
45,145,65,0.09259259259259259
45,145,68,0.09259259259259259
45,145,71,0.09259259259259259
45,145,74,0.09259259259259259
45,145,77,0.07476635514018691
45,145,80,0.07476635514018691
45,145,83,0.07476635514018691
45,145,86,0.09259259259259259
45,145,89,0.09259259259259259
45,145,92,0.09259259259259259
45,145,95,0.07476635514018691
45,145,98,0.07476635514018691
45,145,101,0.09259259259259259
45,145,104,0.07476635514018691
45,145,107,0.05660377358490566
45,145,110,0.03809523809523809
45,145,113,0.03809523809523809
45,145,116,0.03809523809523809
45,145,119,0.03809523809523809
45,148,50,0.05660377358490566
45,148,53,0.05660377358490566
45,148,56,0.05660377358490566
45,148,59,0.07476635514018691
45,148,62,0.05660377358490566
45,148,65,0.07476635514018691
45,148,68,0.07476635514018691
45,148,71,0.07476635514018691
45,148,74,0.07476635514018691
45,148,77,0.05660377358490566
45,148,80,0.05660377358490566
45,148,83,0.05660377358490566
45,148,86,0.07476635514018691
45,148,89,0.07476635514018691
45,148,92,0.07476635514018691
45,148,95,0.05660377358490566
45,148,98,0.05660377358490566
45,148,101,0.07476635514018691
45,148,104,0.05660377358490566
45,148,107,0.05660377358490566
45,148,110,0.03809523809523809
45,148,113,0.03809523809523809
45,148,116,0.03809523809523809
45,148,119,0.03809523809523809
45,151,50,0.03809523809523809
45,151,53,0.03809523809523809
45,151,56,0.03809523809523809
45,151,59,0.05660377358490566
45,151,62,0.03809523809523809
45,151,65,0.05660377358490566
45,151,68,0.05660377358490566
45,151,71,0.05660377358490566
45,151,74,0.05660377358490566
45,151,77,0.05660377358490566
45,151,80,0.05660377358490566
45,151,83,0.03809523809523809
45,151,86,0.05660377358490566
45,151,89,0.05660377358490566
45,151,92,0.05660377358490566
45,151,95,0.03809523809523809
45,151,98,0.01923076923076923
45,151,101,0.03809523809523809
45,151,104,0.01923076923076923
45,151,107,0.01923076923076923
45,151,110,0.01923076923076923
45,151,113,0.01923076923076923
45,151,116,0.01923076923076923
45,151,119,0.01923076923076923
45,154,50,0.03809523809523809
45,154,53,0.03809523809523809
45,154,56,0.03809523809523809
45,154,59,0.05660377358490566
45,154,62,0.03809523809523809
45,154,65,0.05660377358490566
45,154,68,0.05660377358490566
45,154,71,0.05660377358490566
45,154,74,0.05660377358490566
45,154,77,0.05660377358490566
45,154,80,0.05660377358490566
45,154,83,0.03809523809523809
45,154,86,0.03809523809523809
45,154,89,0.05660377358490566
45,154,92,0.05660377358490566
45,154,95,0.03809523809523809
45,154,98,0.01923076923076923
45,154,101,0.03809523809523809
45,154,104,0.01923076923076923
45,154,107,0.01923076923076923
45,154,110,0.01923076923076923
45,154,113,0.01923076923076923
45,154,116,0.01923076923076923
45,154,119,0.01923076923076923
45,157,50,0.03809523809523809
45,157,53,0.03809523809523809
45,157,56,0.03809523809523809
45,157,59,0.05660377358490566
45,157,62,0.03809523809523809
45,157,65,0.05660377358490566
45,157,68,0.05660377358490566
45,157,71,0.05660377358490566
45,157,74,0.05660377358490566
45,157,77,0.05660377358490566
45,157,80,0.05660377358490566
45,157,83,0.03809523809523809
45,157,86,0.05660377358490566
45,157,89,0.05660377358490566
45,157,92,0.03809523809523809
45,157,95,0.01923076923076923
45,157,98,0.01923076923076923
45,157,101,0.03809523809523809
45,157,104,0.01923076923076923
45,157,107,0.01923076923076923
45,157,110,0.03809523809523809
45,157,113,0.01923076923076923
45,157,116,0.01923076923076923
45,157,119,0.01923076923076923
45,160,50,0.019047619047619046
45,160,53,0.019047619047619046
45,160,56,0.019047619047619046
45,160,59,0.03773584905660377
45,160,62,0.019047619047619046
45,160,65,0.03773584905660377
45,160,68,0.03773584905660377
45,160,71,0.03773584905660377
45,160,74,0.03773584905660377
45,160,77,0.03773584905660377
45,160,80,0.03773584905660377
45,160,83,0.019047619047619046
45,160,86,0.03773584905660377
45,160,89,0.03773584905660377
45,160,92,0.03773584905660377
45,160,95,0.019047619047619046
45,160,98,0.019047619047619046
45,160,101,0.03773584905660377
45,160,104,0.019047619047619046
45,160,107,0.019047619047619046
45,160,110,0.03773584905660377
45,160,113,0.019047619047619046
45,160,116,0.01923076923076923
45,160,119,0.01923076923076923
48,100,50,0.2184873949579832
48,100,53,0.23333333333333334
48,100,56,0.24793388429752064
48,100,59,0.23333333333333334
48,100,62,0.24793388429752064
48,100,65,0.23333333333333334
48,100,68,0.2184873949579832
48,100,71,0.23333333333333334
48,100,74,0.2184873949579832
48,100,77,0.23333333333333334
48,100,80,0.2184873949579832
48,100,83,0.22033898305084748
48,100,86,0.22033898305084748
48,100,89,0.18965517241379312
48,100,92,0.22033898305084748
48,100,95,0.18965517241379312
48,100,98,0.18965517241379312
48,100,101,0.18965517241379312
48,100,104,0.17391304347826086
48,100,107,0.15789473684210528
48,100,110,0.125
48,100,113,0.1415929203539823
48,100,116,0.1415929203539823
48,100,119,0.10810810810810811
48,103,50,0.17543859649122806
48,103,53,0.17543859649122806
48,103,56,0.19130434782608693
48,103,59,0.17543859649122806
48,103,62,0.17543859649122806
48,103,65,0.19130434782608693
48,103,68,0.19130434782608693
48,103,71,0.19130434782608693
48,103,74,0.20689655172413796
48,103,77,0.20689655172413796
48,103,80,0.20689655172413796
48,103,83,0.19298245614035087
48,103,86,0.19298245614035087
48,103,89,0.20869565217391306
48,103,92,0.17699115044247787
48,103,95,0.16071428571428573
48,103,98,0.16071428571428573
48,103,101,0.14414414414414414
48,103,104,0.14414414414414414
48,103,107,0.14414414414414414
48,103,110,0.12727272727272726
48,103,113,0.12727272727272726
48,103,116,0.12727272727272726
48,103,119,0.11009174311926606
48,106,50,0.19130434782608693
48,106,53,0.19130434782608693
48,106,56,0.20689655172413796
48,106,59,0.17391304347826086
48,106,62,0.17543859649122806
48,106,65,0.22222222222222224
48,106,68,0.20689655172413796
48,106,71,0.20689655172413796
48,106,74,0.22222222222222224
48,106,77,0.19130434782608693
48,106,80,0.15929203539823011
48,106,83,0.16071428571428573
48,106,86,0.16071428571428573
48,106,89,0.17699115044247787
48,106,92,0.16071428571428573
48,106,95,0.12727272727272726
48,106,98,0.12727272727272726
48,106,101,0.12727272727272726
48,106,104,0.12727272727272726
48,106,107,0.12727272727272726
48,106,110,0.11009174311926606
48,106,113,0.11009174311926606
48,106,116,0.11009174311926606
48,106,119,0.09259259259259259
48,109,50,0.1090909090909091
48,109,53,0.12612612612612614
48,109,56,0.14285714285714285
48,109,59,0.12612612612612614
48,109,62,0.14285714285714285
48,109,65,0.17543859649122806
48,109,68,0.14285714285714285
48,109,71,0.15929203539823011
48,109,74,0.12612612612612614
48,109,77,0.12612612612612614
48,109,80,0.12612612612612614
48,109,83,0.14414414414414414
48,109,86,0.14414414414414414
48,109,89,0.14414414414414414
48,109,92,0.11009174311926606
48,109,95,0.12727272727272726
48,109,98,0.12727272727272726
48,109,101,0.11009174311926606
48,109,104,0.12727272727272726
48,109,107,0.12727272727272726
48,109,110,0.09259259259259259
48,109,113,0.09259259259259259
48,109,116,0.07476635514018691
48,109,119,0.07476635514018691
48,112,50,0.12612612612612614
48,112,53,0.12612612612612614
48,112,56,0.14285714285714285
48,112,59,0.12612612612612614
48,112,62,0.12612612612612614
48,112,65,0.12612612612612614
48,112,68,0.12612612612612614
48,112,71,0.12612612612612614
48,112,74,0.1090909090909091
48,112,77,0.1090909090909091
48,112,80,0.12612612612612614
48,112,83,0.11009174311926606
48,112,86,0.12727272727272726
48,112,89,0.11009174311926606
48,112,92,0.11009174311926606
48,112,95,0.11009174311926606
48,112,98,0.11009174311926606
48,112,101,0.11009174311926606
48,112,104,0.11009174311926606
48,112,107,0.11009174311926606
48,112,110,0.09259259259259259
48,112,113,0.09259259259259259
48,112,116,0.11009174311926606
48,112,119,0.07476635514018691
48,115,50,0.125
48,115,53,0.125
48,115,56,0.125
48,115,59,0.125
48,115,62,0.125
48,115,65,0.125
48,115,68,0.125
48,115,71,0.125
48,115,74,0.125
48,115,77,0.10810810810810811
48,115,80,0.125
48,115,83,0.12612612612612614
48,115,86,0.1090909090909091
48,115,89,0.12612612612612614
48,115,92,0.1090909090909091
48,115,95,0.1090909090909091
48,115,98,0.1090909090909091
48,115,101,0.1090909090909091
48,115,104,0.1090909090909091
48,115,107,0.1090909090909091
48,115,110,0.09174311926605504
48,115,113,0.09174311926605504
48,115,116,0.09174311926605504
48,115,119,0.07407407407407407
48,118,50,0.1090909090909091
48,118,53,0.1090909090909091
48,118,56,0.1090909090909091
48,118,59,0.1090909090909091
48,118,62,0.1090909090909091
48,118,65,0.1090909090909091
48,118,68,0.1090909090909091
48,118,71,0.1090909090909091
48,118,74,0.09174311926605504
48,118,77,0.09174311926605504
48,118,80,0.09174311926605504
48,118,83,0.09259259259259259
48,118,86,0.09259259259259259
48,118,89,0.11009174311926606
48,118,92,0.11009174311926606
48,118,95,0.11009174311926606
48,118,98,0.11009174311926606
48,118,101,0.11009174311926606
48,118,104,0.11009174311926606
48,118,107,0.11009174311926606
48,118,110,0.09259259259259259
48,118,113,0.09259259259259259
48,118,116,0.09259259259259259
48,118,119,0.07476635514018691
48,121,50,0.07407407407407407
48,121,53,0.07407407407407407
48,121,56,0.07407407407407407
48,121,59,0.07407407407407407
48,121,62,0.07407407407407407
48,121,65,0.07407407407407407
48,121,68,0.07407407407407407
48,121,71,0.07407407407407407
48,121,74,0.07407407407407407
48,121,77,0.07407407407407407
48,121,80,0.07407407407407407
48,121,83,0.07476635514018691
48,121,86,0.07476635514018691
48,121,89,0.09259259259259259
48,121,92,0.09259259259259259
48,121,95,0.09259259259259259
48,121,98,0.09259259259259259
48,121,101,0.09259259259259259
48,121,104,0.09259259259259259
48,121,107,0.09259259259259259
48,121,110,0.07476635514018691
48,121,113,0.07476635514018691
48,121,116,0.05660377358490566
48,121,119,0.05660377358490566
48,124,50,0.09174311926605504
48,124,53,0.09174311926605504
48,124,56,0.09174311926605504
48,124,59,0.09174311926605504
48,124,62,0.09174311926605504
48,124,65,0.09174311926605504
48,124,68,0.09174311926605504
48,124,71,0.09174311926605504
48,124,74,0.09174311926605504
48,124,77,0.07407407407407407
48,124,80,0.07407407407407407
48,124,83,0.07476635514018691
48,124,86,0.07476635514018691
48,124,89,0.09259259259259259
48,124,92,0.09259259259259259
48,124,95,0.09259259259259259
48,124,98,0.09259259259259259
48,124,101,0.09259259259259259
48,124,104,0.07476635514018691
48,124,107,0.09259259259259259
48,124,110,0.07476635514018691
48,124,113,0.07476635514018691
48,124,116,0.05660377358490566
48,124,119,0.05660377358490566
48,127,50,0.07407407407407407
48,127,53,0.07407407407407407
48,127,56,0.07407407407407407
48,127,59,0.07407407407407407
48,127,62,0.07407407407407407
48,127,65,0.07407407407407407
48,127,68,0.07407407407407407
48,127,71,0.07407407407407407
48,127,74,0.07407407407407407
48,127,77,0.07407407407407407
48,127,80,0.07407407407407407
48,127,83,0.07476635514018691
48,127,86,0.07476635514018691
48,127,89,0.07476635514018691
48,127,92,0.07476635514018691
48,127,95,0.07476635514018691
48,127,98,0.07476635514018691
48,127,101,0.07476635514018691
48,127,104,0.07476635514018691
48,127,107,0.07476635514018691
48,127,110,0.05660377358490566
48,127,113,0.05660377358490566
48,127,116,0.05660377358490566
48,127,119,0.05660377358490566
48,130,50,0.07339449541284404
48,130,53,0.07339449541284404
48,130,56,0.07339449541284404
48,130,59,0.07339449541284404
48,130,62,0.07339449541284404
48,130,65,0.07339449541284404
48,130,68,0.07339449541284404
48,130,71,0.07339449541284404
48,130,74,0.07339449541284404
48,130,77,0.07339449541284404
48,130,80,0.07339449541284404
48,130,83,0.07407407407407407
48,130,86,0.07407407407407407
48,130,89,0.07407407407407407
48,130,92,0.07407407407407407
48,130,95,0.07407407407407407
48,130,98,0.07407407407407407
48,130,101,0.07407407407407407
48,130,104,0.07407407407407407
48,130,107,0.056074766355140186
48,130,110,0.056074766355140186
48,130,113,0.056074766355140186
48,130,116,0.056074766355140186
48,130,119,0.056074766355140186
48,133,50,0.07407407407407407
48,133,53,0.07407407407407407
48,133,56,0.07407407407407407
48,133,59,0.07407407407407407
48,133,62,0.07407407407407407
48,133,65,0.07407407407407407
48,133,68,0.07407407407407407
48,133,71,0.07407407407407407
48,133,74,0.07407407407407407
48,133,77,0.09174311926605504
48,133,80,0.07407407407407407
48,133,83,0.07476635514018691
48,133,86,0.07476635514018691
48,133,89,0.07476635514018691
48,133,92,0.07476635514018691
48,133,95,0.07476635514018691
48,133,98,0.07476635514018691
48,133,101,0.07476635514018691
48,133,104,0.07476635514018691
48,133,107,0.05660377358490566
48,133,110,0.05660377358490566
48,133,113,0.05660377358490566
48,133,116,0.05660377358490566
48,133,119,0.05660377358490566
48,136,50,0.056074766355140186
48,136,53,0.056074766355140186
48,136,56,0.056074766355140186
48,136,59,0.056074766355140186
48,136,62,0.056074766355140186
48,136,65,0.056074766355140186
48,136,68,0.056074766355140186
48,136,71,0.056074766355140186
48,136,74,0.056074766355140186
48,136,77,0.056074766355140186
48,136,80,0.056074766355140186
48,136,83,0.05660377358490566
48,136,86,0.05660377358490566
48,136,89,0.05660377358490566
48,136,92,0.05660377358490566
48,136,95,0.05660377358490566
48,136,98,0.05660377358490566
48,136,101,0.05660377358490566
48,136,104,0.05660377358490566
48,136,107,0.03809523809523809
48,136,110,0.03809523809523809
48,136,113,0.03809523809523809
48,136,116,0.01923076923076923
48,136,119,0.03809523809523809
48,139,50,0.056074766355140186
48,139,53,0.056074766355140186
48,139,56,0.056074766355140186
48,139,59,0.056074766355140186
48,139,62,0.056074766355140186
48,139,65,0.056074766355140186
48,139,68,0.056074766355140186
48,139,71,0.056074766355140186
48,139,74,0.056074766355140186
48,139,77,0.056074766355140186
48,139,80,0.056074766355140186
48,139,83,0.05660377358490566
48,139,86,0.05660377358490566
48,139,89,0.05660377358490566
48,139,92,0.05660377358490566
48,139,95,0.05660377358490566
48,139,98,0.05660377358490566
48,139,101,0.05660377358490566
48,139,104,0.05660377358490566
48,139,107,0.03809523809523809
48,139,110,0.03809523809523809
48,139,113,0.03809523809523809
48,139,116,0.01923076923076923
48,139,119,0.01923076923076923
48,142,50,0.056074766355140186
48,142,53,0.056074766355140186
48,142,56,0.056074766355140186
48,142,59,0.056074766355140186
48,142,62,0.056074766355140186
48,142,65,0.056074766355140186
48,142,68,0.056074766355140186
48,142,71,0.056074766355140186
48,142,74,0.056074766355140186
48,142,77,0.056074766355140186
48,142,80,0.056074766355140186
48,142,83,0.05660377358490566
48,142,86,0.05660377358490566
48,142,89,0.05660377358490566
48,142,92,0.05660377358490566
48,142,95,0.05660377358490566
48,142,98,0.05660377358490566
48,142,101,0.05660377358490566
48,142,104,0.05660377358490566
48,142,107,0.03809523809523809
48,142,110,0.03809523809523809
48,142,113,0.03809523809523809
48,142,116,0.01923076923076923
48,142,119,0.01923076923076923
48,145,50,0.056074766355140186
48,145,53,0.056074766355140186
48,145,56,0.056074766355140186
48,145,59,0.056074766355140186
48,145,62,0.056074766355140186
48,145,65,0.056074766355140186
48,145,68,0.056074766355140186
48,145,71,0.056074766355140186
48,145,74,0.056074766355140186
48,145,77,0.056074766355140186
48,145,80,0.056074766355140186
48,145,83,0.05660377358490566
48,145,86,0.05660377358490566
48,145,89,0.05660377358490566
48,145,92,0.05660377358490566
48,145,95,0.05660377358490566
48,145,98,0.05660377358490566
48,145,101,0.05660377358490566
48,145,104,0.05660377358490566
48,145,107,0.03809523809523809
48,145,110,0.01923076923076923
48,145,113,0.01923076923076923
48,145,116,0.01923076923076923
48,145,119,0.01923076923076923
48,148,50,0.03773584905660377
48,148,53,0.03773584905660377
48,148,56,0.03773584905660377
48,148,59,0.03773584905660377
48,148,62,0.03773584905660377
48,148,65,0.03773584905660377
48,148,68,0.03773584905660377
48,148,71,0.03773584905660377
48,148,74,0.03773584905660377
48,148,77,0.03773584905660377
48,148,80,0.03773584905660377
48,148,83,0.03809523809523809
48,148,86,0.03809523809523809
48,148,89,0.03809523809523809
48,148,92,0.03809523809523809
48,148,95,0.03809523809523809
48,148,98,0.03809523809523809
48,148,101,0.03809523809523809
48,148,104,0.03809523809523809
48,148,107,0.03809523809523809
48,148,110,0.01923076923076923
48,148,113,0.01923076923076923
48,148,116,0.01923076923076923
48,148,119,0.01923076923076923
48,151,50,0.019047619047619046
48,151,53,0.019047619047619046
